,zipcode,state,lng,lat
28444,97051,OR,-122.828177,45.860825
28445,97053,OR,-122.863445,45.826043
28446,97054,OR,-122.898458,45.935553
28447,97055,OR,-122.223049,45.378954
28448,97056,OR,-122.892771,45.765451
28449,97057,OR,-120.806953,45.047231
28450,97058,OR,-121.190493,45.599504
28451,97060,OR,-122.373866,45.525398
28452,97062,OR,-122.763132,45.372688
28453,97063,OR,-121.296517,45.231789
28454,97064,OR,-123.196662,45.857298
28455,97065,OR,-120.730356,45.597447
28456,97067,OR,-121.959826,45.339862
28457,97068,OR,-122.647952,45.366874
28458,97070,OR,-122.769886,45.298646
28459,97071,OR,-122.858342,45.144617
28460,97080,OR,-122.415645,45.481699
28461,97101,OR,-123.174402,45.115704
28462,97103,OR,-123.79798,46.155802
28463,97106,OR,-123.120982,45.653476
28464,97107,OR,-123.876075,45.519658
28465,97108,OR,-123.823417,45.276746
28466,97109,OR,-123.214555,45.736983
28467,97111,OR,-123.152346,45.28593
28468,97112,OR,-123.835628,45.285821
28469,97113,OR,-123.041536,45.529034
28470,97114,OR,-123.075332,45.197722
28471,97115,OR,-123.01523,45.27761
28472,97116,OR,-123.115152,45.532835
28473,97117,OR,-123.233967,45.595747
28474,97119,OR,-123.16657,45.442738
28475,97121,OR,-123.952726,46.198028
28476,97122,OR,-123.871433,45.212016
28477,97123,OR,-122.956998,45.498401
28478,97124,OR,-122.963608,45.53868
28479,97125,OR,-123.186113,45.652468
28480,97127,OR,-123.111362,45.246638
28481,97128,OR,-123.204342,45.209677
28482,97131,OR,-123.904943,45.72159
28483,97132,OR,-122.968503,45.309901
28484,97136,OR,-123.907834,45.608511
28485,97137,OR,-122.96737,45.195996
